City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
453,Aleksandrovka,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
454,Borogontsy,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
455,Korla,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
456,Muncar,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
457,Jamame,SO,0.0722,42.7506,74.93,82,43,12.84,scattered clouds
458,Mahbubabad,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
459,Marystown,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
460,Ipixuna,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
461,Barra De Sao Francisco,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
462,Safut,JO,32.0336,35.8332,81.52,23,0,1.43,clear sky
463,Oyama,JP,35.1333,140.3,80.71,85,63,7.65,broken clouds
464,Mpika,ZM,-14.97,22.6814,58.96,27,0,4.52,clear sky
465,Mazarron,ES,28.6585,-17.9182,69.55,95,20,16.11,few clouds
466,Fukuma,JP,35.1333,140.3,80.71,85,63,7.65,broken clouds
467,Berdigestyakh,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
468,Pictou,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
469,Vrangel,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
470,Burnie,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
471,Cozumel,MX,16.8634,-99.8901,86.04,66,90,6.67,overcast clouds
472,Shagonar,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
473,Uray,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
474,Livingstonia,MW,-10.606,34.1063,58.21,77,3,2.82,clear sky
475,Yarada,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
476,Tapes,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
477,Khvatovka,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
478,Navahrudak,BY,53.6,25.8333,56.53,86,100,12.71,overcast clouds
479,Sawtell,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
480,Panaba,MX,16.8634,-99.8901,86.04,66,90,6.67,overcast clouds
481,Rawannawi,KI,3.0707,172.7902,84.07,61,12,12.82,few clouds
482,West Wendover,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
483,Sisimiut,GL,77.484,-69.3632,46.87,60,39,1.52,scattered clouds
484,Moreira,PT,37.7167,-25.4333,73.81,84,0,6.98,clear sky
485,Vuktyl,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
486,Rubano,IT,45.4209,11.8072,73.4,91,39,6.38,scattered clouds
487,Port Hawkesbury,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
488,Omboue,GA,-1.5746,9.2618,76.05,81,40,8.43,scattered clouds
489,Kuusamo,FI,66.7131,27.4306,52.27,77,85,4.94,overcast clouds
490,Porto Belo,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
491,Artesia,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
492,Kautokeino,NO,70.6345,29.7185,53.38,82,0,4.61,clear sky
493,Ostrovnoy,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
494,Marsa Matruh,EG,27.2574,33.8129,89.64,66,0,0.0,dust
495,Shahr-E Kord,IR,36.6412,52.9124,80.02,54,43,2.28,scattered clouds
496,Evensk,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
497,Inirida,CO,0.8628,-77.7263,54.84,70,48,11.32,scattered clouds
498,Ndago,TZ,-8.7833,36.35,68.32,67,15,2.55,few clouds
499,Sibolga,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
500,Hilpoltstein,DE,53.5,10.4833,64.71,95,75,7.45,broken clouds
501,Conde,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
502,Muswellbrook,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
503,Hammerfest,NO,70.6345,29.7185,53.38,82,0,4.61,clear sky
504,Tual,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
505,Poum,NC,-22.6667,167.4833,67.32,58,73,17.63,broken clouds
506,Xiangxiang,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
507,Calamar,CO,0.8628,-77.7263,54.84,70,48,11.32,scattered clouds
508,Port Hedland,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
509,Wulanhaote,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
510,Emba,KZ,46.844,74.9804,73.26,44,6,14.61,clear sky
511,Port-Gentil,GA,-1.5746,9.2618,76.05,81,40,8.43,scattered clouds
512,Haines Junction,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
513,Riyadh,SA,24.6877,46.7219,95.09,11,9,8.7,clear sky
514,Amuntai,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
515,Axim,GH,9.4427,-0.0099,72.81,97,100,4.47,overcast clouds
516,Yanan,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
517,Punta De Bombon,PE,-7.8447,-79.1469,72.82,62,0,9.78,clear sky
518,Pemba,MZ,-23.865,35.3833,66.94,79,0,7.02,clear sky
519,Salamiyah,SY,35.0113,37.0532,80.92,43,12,9.93,few clouds
520,San Jose,US,37.3394,-121.895,86.9,52,75,12.66,haze
521,Bandar-E Lengeh,IR,36.6412,52.9124,80.02,54,43,2.28,scattered clouds
522,Talara,PE,-7.8447,-79.1469,72.82,62,0,9.78,clear sky
523,Tsaratanana,MG,-22.1333,48.0167,63.81,83,64,3.96,light rain
524,Port Moresby,PG,-2.5744,150.7967,82.26,71,100,2.59,light rain
525,Sinkat,SD,14.2,24.6667,80.42,48,49,17.25,scattered clouds
526,Bosaso,SO,0.0722,42.7506,74.93,82,43,12.84,scattered clouds
527,Kilindoni,TZ,-8.7833,36.35,68.32,67,15,2.55,few clouds
528,Labuhan,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
529,Abu Dhabi,AE,24.4667,54.3667,91.24,72,100,3.13,overcast clouds
530,Boa Vista,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
531,Asayita,ET,8.9,40.7833,66.06,67,77,9.71,broken clouds
532,Moengo,SR,5.6167,-54.4,79.16,89,47,3.09,scattered clouds
533,Tessalit,ML,16.6362,1.637,88.88,44,34,6.24,scattered clouds
534,Clarence Town,BS,26.5412,-77.0636,84.45,73,69,14.0,broken clouds
535,Penzance,GB,57.4667,-1.7833,60.1,88,55,22.97,broken clouds
536,Danjiangkou,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
537,Kenai,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
538,Huarmey,PE,-7.8447,-79.1469,72.82,62,0,9.78,clear sky
539,Kendari,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
540,Paamiut,GL,77.484,-69.3632,46.87,60,39,1.52,scattered clouds
541,Dera Ghazi Khan,PK,30.9236,66.4512,80.82,13,0,5.64,clear sky
542,Walvis Bay,NA,-22.116,14.2845,54.86,85,3,8.84,clear sky
543,Antequera,ES,37.0194,-4.5612,84.96,21,0,3.06,clear sky
544,Lebanon,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
545,Karratha,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
546,Nhamunda,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
547,Jumla,NP,29.2747,82.1838,63.07,97,99,1.43,overcast clouds
548,Koindu,CA,43.4668,-80.5164,82.72,52,2,5.99,clear sky
549,Sheopur,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
550,Oshogbo,NG,9.0833,3.85,69.94,96,92,5.48,overcast clouds
551,Andenes,NO,70.6345,29.7185,53.38,82,0,4.61,clear sky
552,Waddan,IL,31.61,34.7642,90.39,35,0,4.29,clear sky
553,La Rochelle,FR,51.0154,2.2998,65.28,90,99,5.99,overcast clouds
554,Phrae,TH,18.0833,100.0,71.98,96,100,2.51,overcast clouds
555,Hibbing,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
556,Tura,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
557,Arlit,NE,13.3154,12.6113,82.8,63,18,10.56,few clouds
558,Tabou,CI,4.423,-7.3528,75.79,85,62,8.97,broken clouds
559,Pirajui,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
560,Macomb,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
561,Red Wing,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
562,Iracoubo,GF,4.9333,-52.3333,82.44,78,0,6.91,clear sky
563,Mitsamiouli,KM,-11.3847,43.2844,76.26,70,6,5.41,clear sky
564,Conakry,GN,9.538,-13.6773,77.74,85,100,14.54,moderate rain
565,Along,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
566,Lazaro Cardenas,MX,16.8634,-99.8901,86.04,66,90,6.67,overcast clouds
567,Hambantota,LK,8.5711,81.2335,80.89,78,100,22.46,overcast clouds
568,Oistins,BB,13.2167,-59.5167,83.03,75,11,12.97,few clouds
569,Culasi,PH,11.4272,122.056,80.71,81,100,11.21,overcast clouds
570,Yinchuan,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
571,Shubarshi,KZ,46.844,74.9804,73.26,44,6,14.61,clear sky
572,Formoso Do Araguaia,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
573,Maitum,PH,11.4272,122.056,80.71,81,100,11.21,overcast clouds
574,Saint-Georges,GF,4.9333,-52.3333,82.44,78,0,6.91,clear sky
575,Ekhabi,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
576,Villamontes,BO,-10.9833,-66.1,94.42,21,1,1.41,clear sky
577,Zhangjiakou,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
578,Broome,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
579,Olinda,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
580,Samarai,PG,-2.5744,150.7967,82.26,71,100,2.59,light rain
581,Buchanan,LR,5.8808,-10.0467,76.96,79,97,10.58,overcast clouds
582,Banjar,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
583,Punta Alta,AR,-54.8,-68.3,49.62,75,75,36.82,broken clouds
584,Catuday,PH,11.4272,122.056,80.71,81,100,11.21,overcast clouds
585,Mugumu,TZ,-8.7833,36.35,68.32,67,15,2.55,few clouds
586,Raciborz,PL,50.0919,18.2193,60.24,100,100,16.04,moderate rain
587,Ust-Barguzin,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
588,Fujin,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
589,Pacific Grove,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
590,Cap Malheureux,MU,-20.0064,57.6608,67.37,69,76,8.01,broken clouds
591,Bilma,NE,13.3154,12.6113,82.8,63,18,10.56,few clouds
592,Maumere,ID,4.1363,96.1285,76.6,82,100,3.78,overcast clouds
593,Bhaderwah,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
594,Pandan,PH,11.4272,122.056,80.71,81,100,11.21,overcast clouds
595,Kingman,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
596,Mabaruma,GY,8.2,-59.7833,82.87,72,14,5.93,few clouds
597,Yialos,GR,35.507,27.2132,81.68,67,0,12.3,clear sky
598,Qaqortoq,GL,77.484,-69.3632,46.87,60,39,1.52,scattered clouds
599,Bodden Town,KY,19.3667,-81.4167,90.0,68,40,4.0,scattered clouds
600,Alberton,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
601,Iznoski,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
602,Talaya,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
603,Lexington,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
604,Nhulunbuy,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
605,Ephrata,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
606,Koshki,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
607,Touros,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
608,Mount Gambier,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
609,Kushmurun,KZ,46.844,74.9804,73.26,44,6,14.61,clear sky
610,Najran,SA,24.6877,46.7219,95.09,11,9,8.7,clear sky
611,Hwange,ZW,-18.3693,26.5019,62.11,38,0,2.33,clear sky
612,Liverpool,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
613,Jieshi,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
614,Morrope,PE,-7.8447,-79.1469,72.82,62,0,9.78,clear sky
615,Laukaa,FI,66.7131,27.4306,52.27,77,85,4.94,overcast clouds
616,Leua,AO,-8.8368,13.2343,71.6,88,0,5.75,clear sky
617,Knysna,ZA,-33.9258,18.4232,57.61,83,0,1.99,clear sky
618,Kuandian,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
619,Mangan,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
620,Lahaina,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
621,Cabra,PH,11.4272,122.056,80.71,81,100,11.21,overcast clouds
622,Pangnirtung,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
623,Turukhansk,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
624,Bac Lieu,VN,9.285,105.7244,79.95,82,98,10.29,overcast clouds
625,Fare,PF,-23.1203,-134.9692,73.96,75,21,16.35,few clouds
626,Lagos,PT,37.7167,-25.4333,73.81,84,0,6.98,clear sky
627,Tawkar,SD,14.2,24.6667,80.42,48,49,17.25,scattered clouds
628,Elizabeth City,US,19.7297,-155.09,81.81,87,39,4.0,scattered clouds
629,Mareeba,AU,-42.8794,147.3294,54.05,59,20,3.0,few clouds
630,Lubao,CD,-5.35,21.4167,77.32,29,0,2.44,clear sky
631,Gigmoto,PH,11.4272,122.056,80.71,81,100,11.21,overcast clouds
632,Praia,CV,14.8961,-24.4956,78.39,90,98,6.24,overcast clouds
633,Tatarka,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
634,Abonnema,NG,9.0833,3.85,69.94,96,92,5.48,overcast clouds
635,Salinopolis,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
636,Dargaville,NZ,-46.6,168.3333,39.79,86,76,8.12,broken clouds
637,Imeni Babushkina,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
638,Batagay-Alyta,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
639,Akyab,MM,16.7833,94.7333,77.25,95,100,6.89,overcast clouds
640,Terrace,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
641,Tombouctou,ML,16.6362,1.637,88.88,44,34,6.24,scattered clouds
642,Viljoenskroon,ZA,-33.9258,18.4232,57.61,83,0,1.99,clear sky
643,Matadi,CD,-5.35,21.4167,77.32,29,0,2.44,clear sky
644,Nuevitas,CU,21.5453,-77.2644,86.16,65,2,9.75,clear sky
645,Qostanay,KZ,46.844,74.9804,73.26,44,6,14.61,clear sky
646,Sioux Lookout,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
647,Caohai,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
648,Andevoranto,MG,-22.1333,48.0167,63.81,83,64,3.96,light rain
649,Alihe,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
650,Barreirinha,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
651,Narasannapeta,IN,10.5669,72.642,82.18,80,100,21.03,overcast clouds
652,Grand River South East,MU,-20.0064,57.6608,67.37,69,76,8.01,broken clouds
653,Buala,PT,40.1629,-8.3327,70.03,97,4,2.95,clear sky
654,Oktyabrskoye,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
655,Kegayli,UZ,40.5614,65.6886,77.09,21,0,8.39,clear sky
656,Sept-Iles,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
657,Ruatoria,NZ,-46.6,168.3333,39.79,86,76,8.12,broken clouds
658,San Quintin,MX,16.8634,-99.8901,86.04,66,90,6.67,overcast clouds
659,Champerico,US,37.3394,-121.895,86.9,52,75,12.66,haze
660,Mozirje,SI,46.3394,14.9633,62.15,92,70,1.63,broken clouds
661,Olafsvik,IS,66.0449,-17.3389,55.31,83,73,5.68,broken clouds
662,Kedrovyy,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
663,Sundsvall,SE,62.3913,17.3063,59.97,93,0,5.75,clear sky
664,Yingkou,CN,40.2186,116.2197,71.96,85,6,5.99,clear sky
665,Coria,ES,28.6585,-17.9182,69.55,95,20,16.11,few clouds
666,Orumiyeh,IR,36.6412,52.9124,80.02,54,43,2.28,scattered clouds
667,Ginir,ET,8.9,40.7833,66.06,67,77,9.71,broken clouds
668,Dunedin,NZ,-46.6,168.3333,39.79,86,76,8.12,broken clouds
669,Promyshlennyy,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
670,Batagay,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
671,Aripuana,BR,-29.1253,-56.5531,67.03,60,100,6.26,overcast clouds
672,Lucea,JM,18.451,-78.1736,84.63,69,28,12.01,light rain
673,Camacha,PT,37.7167,-25.4333,73.81,84,0,6.98,clear sky
674,Riviere-Au-Renard,CA,55.7435,-97.8558,71.51,24,42,5.1,scattered clouds
675,Kamenskoye,RU,53.2973,59.1348,63.61,88,80,5.26,broken clouds
676,Bud,NO,70.6345,29.7185,53.38,82,0,4.61,clear sky
677,Turbat,PK,30.9236,66.4512,80.82,13,0,5.64,clear sky
678,Siauliai,LT,55.9333,23.3167,57.22,77,0,4.61,clear sky
679,Jati,PK,30.9236,66.4512,80.82,13,0,5.64,clear sky
680,Aasiaat,GL,77.484,-69.3632,46.87,60,39,1.52,scattered clouds
