City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Krasnozavodsk,RU,2021-07-27 18:43:40,56.45,38.2167,65.25,61,71,1.72
273,Rognan,NO,2021-07-27 18:43:40,67.0953,15.3878,76.75,59,11,3.71
274,Sao Joao Da Barra,BR,2021-07-27 18:43:41,-21.6403,-41.0511,80.69,74,0,17.02
275,Hamilton,US,2021-07-27 18:42:32,39.1834,-84.5333,91.26,47,1,1.01
276,Rongcheng,CN,2021-07-27 18:43:42,30.634,117.8517,77.14,97,100,6.53
277,Yambio,SS,2021-07-27 18:43:43,4.5721,28.3955,66.16,97,95,0.94
278,Bengkulu,ID,2021-07-27 18:43:43,-3.8004,102.2655,73.63,77,1,5.12
279,San Quintin,MX,2021-07-27 18:43:43,30.4833,-115.95,76.05,66,1,11.43
280,Sarh,TD,2021-07-27 18:43:44,9.1429,18.3923,76.91,88,20,0.0
281,Ozark,US,2021-07-27 18:43:44,37.0209,-93.206,95.95,60,10,2.13
282,Mayumba,GA,2021-07-27 18:43:45,-3.432,10.6554,72.34,91,66,6.82
283,San Policarpo,PH,2021-07-27 18:43:45,12.1791,125.5072,81.45,74,100,10.71
284,Mahajanga,MG,2021-07-27 18:43:46,-15.7167,46.3167,73.42,73,20,5.75
285,Chongwe,ZM,2021-07-27 18:43:47,-15.3292,28.682,55.67,40,100,6.35
286,Lady Lake,US,2021-07-27 18:43:47,28.9175,-81.9229,94.14,62,40,1.01
287,Imbituba,BR,2021-07-27 18:43:47,-28.24,-48.6703,58.82,85,100,16.78
288,Saint-Philippe,RE,2021-07-27 18:43:48,-21.3585,55.7679,69.39,83,54,12.86
289,Mahon,ES,2021-07-27 18:43:49,39.8885,4.2658,79.36,57,0,8.05
290,Sumy,UA,2021-07-27 18:43:50,50.9216,34.8003,70.86,44,24,5.37
291,Padang,ID,2021-07-27 18:43:50,-0.9492,100.3543,77.85,88,30,2.73
292,El Alto,PE,2021-07-27 18:43:51,-4.2714,-81.2147,76.66,70,24,13.73
293,Male,MV,2021-07-27 18:43:51,4.1748,73.5089,82.35,89,75,12.66
294,Balabac,PH,2021-07-27 18:43:52,7.9868,117.0645,84.0,77,100,15.61
295,Leningradskiy,RU,2021-07-27 18:43:52,69.3833,178.4167,35.1,98,100,6.4
296,Consolacion Del Sur,CU,2021-07-27 18:43:53,22.5047,-83.5136,92.25,45,34,8.99
297,Zholymbet,KZ,2021-07-27 18:43:53,51.7433,71.7122,56.82,56,75,5.95
298,Klaksvik,FO,2021-07-27 18:43:54,62.2266,-6.589,54.52,96,90,12.62
299,Yinchuan,CN,2021-07-27 18:43:54,38.4681,106.2731,72.72,58,99,2.82
300,Palmer,US,2021-07-27 18:43:55,42.1584,-72.3287,90.93,49,75,1.01
301,Mandalgovi,MN,2021-07-27 18:43:55,45.7625,106.2708,65.62,60,100,6.93
302,Byron Bay,AU,2021-07-27 18:43:56,-28.65,153.6167,57.15,88,3,12.08
303,Oranjemund,NA,2021-07-27 18:43:57,-28.55,16.4333,55.53,85,0,4.72
304,Kyaukse,MM,2021-07-27 18:43:57,21.6,96.1333,78.55,77,87,8.19
305,San Isidro,PE,2021-07-27 18:43:58,-12.1167,-77.05,65.79,85,90,1.01
306,Luzhou,CN,2021-07-27 18:43:58,28.8724,105.4405,76.5,91,98,3.31
307,Aksu,CN,2021-07-27 18:43:59,41.1231,80.2644,85.69,31,28,12.73
308,Poum,NC,2021-07-27 18:43:59,-20.2333,164.0167,68.79,70,4,10.36
309,Gat,IL,2021-07-27 18:44:00,31.61,34.7642,83.08,69,0,4.85
310,Ulaanbaatar,MN,2021-07-27 18:44:01,47.9077,106.8832,53.73,76,0,2.24
311,Zemetchino,RU,2021-07-27 18:44:01,53.4973,42.6163,65.82,63,0,2.95
312,Airai,TL,2021-07-27 18:44:02,-8.9266,125.4092,56.61,72,54,2.68
313,Qaqortoq,GL,2021-07-27 18:44:02,60.7167,-46.0333,59.5,71,82,4.09
314,Ratangarh,IN,2021-07-27 18:44:03,28.0833,74.6,85.01,68,100,17.58
315,Aripuana,BR,2021-07-27 18:44:04,-9.1667,-60.6333,99.18,23,12,2.21
316,Savannah Bight,HN,2021-07-27 18:44:04,16.45,-85.85,89.65,75,15,17.09
317,Moranbah,AU,2021-07-27 18:44:05,-22.0016,148.0466,52.63,90,0,3.83
318,Naze,JP,2021-07-27 18:44:06,28.3667,129.4833,76.42,84,100,10.33
319,Straumen,NO,2021-07-27 18:44:06,63.8709,11.2999,80.55,60,82,1.25
320,Podporozhye,RU,2021-07-27 18:44:07,60.9112,34.1706,61.16,94,86,5.48
321,Benguela,AO,2021-07-27 18:44:07,-12.5763,13.4055,70.95,84,21,4.94
322,Bangkalan,ID,2021-07-27 18:44:08,-7.0455,112.7351,73.35,81,8,2.8
323,Key West,US,2021-07-27 18:41:31,24.5557,-81.7826,91.4,62,1,9.22
324,Buala,SB,2021-07-27 18:44:09,-8.145,159.5921,79.54,84,80,8.77
325,Finschhafen,PG,2021-07-27 18:44:09,-6.6024,147.8681,78.04,82,14,8.14
326,Itarema,BR,2021-07-27 18:44:10,-2.9248,-39.9167,82.94,64,21,18.23
327,Salalah,OM,2021-07-27 18:40:19,17.0151,54.0924,78.89,94,75,5.75
328,Bubaque,GW,2021-07-27 18:44:11,11.2833,-15.8333,80.74,80,95,8.14
329,Hirara,JP,2021-07-27 18:39:14,24.8,125.2833,81.99,88,100,7.43
330,Afua,BR,2021-07-27 18:44:11,-0.1567,-50.3867,84.09,65,77,3.56
331,Joshimath,IN,2021-07-27 18:44:12,30.5667,79.5667,74.14,97,100,1.57
332,Salinas,US,2021-07-27 18:40:42,36.6777,-121.6555,86.2,61,1,11.5
333,Isangel,VU,2021-07-27 18:44:13,-19.55,169.2667,69.73,67,17,13.27
334,Ulladulla,AU,2021-07-27 18:44:13,-35.35,150.4667,55.87,64,36,9.64
335,Portland,US,2021-07-27 18:41:49,45.5234,-122.6762,85.77,59,75,0.0
336,Comodoro Rivadavia,AR,2021-07-27 18:44:14,-45.8667,-67.5,49.86,53,40,10.36
337,Luziania,BR,2021-07-27 18:43:43,-16.2525,-47.9503,84.97,21,16,4.54
338,Pinega,RU,2021-07-27 18:44:15,64.7001,43.3936,45.68,80,24,4.81
339,Yaan,NG,2021-07-27 18:44:15,7.3833,8.5667,73.74,76,24,3.31
340,Ambulu,ID,2021-07-27 18:44:16,-8.345,113.6058,71.2,91,15,3.33
341,Durango,MX,2021-07-27 18:44:16,24.8333,-104.8333,80.31,27,18,9.91
342,Alofi,NU,2021-07-27 18:44:17,-19.0595,-169.9187,66.09,94,98,1.14
343,Gorbatov,RU,2021-07-27 18:44:18,56.1331,43.0583,61.61,67,72,0.4
344,Puerto Baquerizo Moreno,EC,2021-07-27 18:44:18,-0.9,-89.6,76.19,73,20,14.97
345,Meulaboh,ID,2021-07-27 18:44:19,4.1363,96.1285,76.8,91,65,4.16
346,Naron,ES,2021-07-27 18:44:19,43.5167,-8.1528,71.04,82,8,7.25
347,Ostrovnoy,RU,2021-07-27 18:44:20,68.0531,39.5131,44.71,91,69,2.59
348,Malpura,IN,2021-07-27 18:44:20,26.2833,75.3833,78.76,84,100,13.94
349,Solnechnyy,RU,2021-07-27 18:44:21,50.7214,136.6319,66.79,98,70,1.74
350,Saint-Augustin,CA,2021-07-27 18:44:22,51.226,-58.6502,65.68,86,95,9.66
351,Piacabucu,BR,2021-07-27 18:44:22,-10.4056,-36.4344,76.41,84,0,8.19
352,Barentu,ER,2021-07-27 18:44:23,15.1139,37.5928,72.28,83,100,4.32
353,Narok,KE,2021-07-27 18:44:23,-1.0783,35.8601,61.59,66,100,4.74
354,Helong,CN,2021-07-27 18:44:23,42.5397,128.9972,69.82,90,3,2.33
355,Stephenville,US,2021-07-27 18:44:24,32.2207,-98.2023,97.95,35,1,3.44
356,Dali,CN,2021-07-27 18:44:24,25.7,100.1833,63.79,91,100,2.17
357,Jacareacanga,BR,2021-07-27 18:44:25,-6.2222,-57.7528,95.31,43,0,4.61
358,Eureka,US,2021-07-27 18:44:25,40.8021,-124.1637,55.26,91,100,5.26
359,Clyde River,CA,2021-07-27 18:44:26,70.4692,-68.5914,55.63,67,75,2.3
360,Pandan,PH,2021-07-27 18:44:26,14.0453,124.1694,83.08,76,100,16.73
361,Roccastrada,IT,2021-07-27 18:41:09,43.0099,11.1665,76.24,75,7,4.9
362,Tarbes,FR,2021-07-27 18:44:27,43.25,0.1667,69.37,88,90,5.75
363,Kokopo,PG,2021-07-27 18:44:28,-4.352,152.2633,76.23,84,41,4.38
364,Bandraboua,YT,2021-07-27 18:44:29,-12.7044,45.1223,74.88,67,9,9.04
365,Laguna,US,2021-07-27 18:44:29,38.421,-121.4238,87.64,26,1,3.44
366,Quepos,CR,2021-07-27 18:44:30,9.4236,-84.1652,89.04,73,80,7.2
367,Irituia,BR,2021-07-27 18:44:30,-1.7711,-47.4381,90.97,47,18,4.16
368,Eastlake,US,2021-07-27 18:44:31,41.6539,-81.4504,89.28,53,1,11.5
369,Boguchany,RU,2021-07-27 18:44:31,58.3814,97.4531,65.21,93,100,4.56
370,Shelburne,CA,2021-07-27 18:44:32,44.0787,-80.2041,75.76,63,5,9.01
371,Limbang,MY,2021-07-27 18:44:32,4.75,115.0,80.91,95,100,2.59
372,Mudon,MM,2021-07-27 18:44:33,16.2578,97.7164,77.59,91,100,6.2
373,Lakewood,US,2021-07-27 18:44:33,39.7047,-105.0814,93.34,25,0,1.01
374,Ergani,TR,2021-07-27 18:44:34,38.2653,39.7621,88.52,34,0,11.95
375,Thoen,TH,2021-07-27 18:44:34,17.6129,99.2161,71.56,92,100,2.42
376,Kununurra,AU,2021-07-27 18:44:35,-15.7667,128.7333,66.18,88,14,0.0
377,Natal,BR,2021-07-27 18:44:35,-5.795,-35.2094,79.02,89,75,4.61
378,Katsuura,JP,2021-07-27 18:44:36,35.1333,140.3,78.12,85,98,10.11
379,Lander,US,2021-07-27 18:44:36,42.833,-108.7307,95.11,15,1,3.44
380,Abadan,IR,2021-07-27 18:44:37,30.3392,48.3043,103.95,13,0,4.61
381,Hue,VN,2021-07-27 18:44:37,16.4667,107.6,84.31,70,20,2.3
382,Nouakchott,MR,2021-07-27 18:44:38,18.0858,-15.9785,78.73,81,100,13.04
383,Ciudad Bolivar,VE,2021-07-27 18:44:38,8.1222,-63.5497,90.39,51,81,5.03
384,Erenhot,CN,2021-07-27 18:44:39,43.6475,111.9767,71.62,56,100,6.85
385,Thompson,CA,2021-07-27 18:44:40,55.7435,-97.8558,71.76,60,75,5.75
386,Nome,US,2021-07-27 18:39:46,64.5011,-165.4064,50.07,93,90,9.22
387,Luderitz,NA,2021-07-27 18:44:40,-26.6481,15.1594,57.58,75,0,10.85
388,Merauke,ID,2021-07-27 18:44:41,-8.4667,140.3333,76.01,89,99,10.18
389,Bereda,ES,2021-07-27 18:44:41,43.2686,-7.5406,66.58,81,10,4.68
390,Lexington,US,2021-07-27 18:40:54,37.9887,-84.4777,91.29,39,1,1.01
391,Xuddur,SO,2021-07-27 18:44:42,4.1213,43.8894,76.33,58,100,19.46
392,Saryozek,KZ,2021-07-27 18:41:15,44.3583,77.9753,67.1,51,0,4.0
393,Kaohsiung,TW,2021-07-27 18:40:57,22.6163,120.3133,85.95,88,40,5.75
394,Tazovskiy,RU,2021-07-27 18:44:43,67.4667,78.7,41.68,92,5,9.69
395,Tautira,PF,2021-07-27 18:44:43,-17.7333,-149.15,78.82,78,43,13.98
396,Coihaique,CL,2021-07-27 18:44:44,-45.5752,-72.0662,48.15,53,0,3.44
397,Tura,IN,2021-07-27 18:44:45,25.5198,90.2201,76.14,96,100,2.95
398,Hisar,IN,2021-07-27 18:44:46,29.1667,75.7167,87.21,65,100,9.86
399,Maun,BW,2021-07-27 18:44:46,-19.9833,23.4167,55.36,50,0,0.0
400,Dasoguz,TM,2021-07-27 18:44:47,41.8363,59.9666,77.11,25,0,13.38
401,Ambanja,MG,2021-07-27 18:44:47,-13.6833,48.45,68.27,88,39,3.42
402,Vila Do Maio,CV,2021-07-27 18:44:48,15.1333,-23.2167,81.39,79,42,12.17
403,Mitu,CO,2021-07-27 18:44:48,1.1983,-70.1733,80.8,86,100,0.81
404,Djibo,BF,2021-07-27 18:44:49,14.1022,-1.6306,88.25,50,100,8.55
405,Tall Kayf,TR,2021-07-27 18:44:50,37.0833,41.0667,93.54,21,0,11.5
406,Ranong,TH,2021-07-27 18:44:50,9.9658,98.6348,80.06,86,83,14.23
407,Kabalo,CD,2021-07-27 18:44:51,-6.05,26.9167,76.5,34,24,4.88
408,Beruwala,LK,2021-07-27 18:44:51,6.4788,79.9828,79.54,88,100,8.72
409,Palu,ID,2021-07-27 18:44:52,-0.8917,119.8707,74.79,93,51,2.46
410,Lagodekhi,GE,2021-07-27 18:44:52,41.8268,46.2767,79.7,81,13,7.16
411,Hay River,CA,2021-07-27 18:44:53,60.8156,-115.7999,57.18,67,75,9.22
412,Trapani,IT,2021-07-27 18:44:53,37.8333,12.6667,84.52,57,0,6.91
413,Manyana,BW,2021-07-27 18:44:54,-23.4,21.7167,50.11,40,0,6.8
414,Karratha,AU,2021-07-27 18:44:54,-20.7377,116.8463,69.8,81,5,8.03
415,Bechem,GH,2021-07-27 18:44:55,7.0903,-2.025,71.64,94,100,3.06
416,Bonavista,CA,2021-07-27 18:44:56,48.6499,-53.1147,69.8,94,100,13.8
417,Nikolsk,RU,2021-07-27 18:44:56,53.7189,46.0712,63.19,70,73,1.83
418,Rabat,MA,2021-07-27 18:41:46,33.9911,-6.8401,79.03,83,0,4.61
419,Laerdalsoyri,NO,2021-07-27 18:44:57,61.098,7.4816,70.12,77,75,3.44
420,Nova Olimpia,BR,2021-07-27 18:44:58,-14.7972,-57.2881,90.59,29,100,13.11
421,Korla,CN,2021-07-27 18:44:58,41.7597,86.1469,88.86,17,2,8.86
422,Severo-Kurilsk,RU,2021-07-27 18:44:59,50.6789,156.125,57.09,97,100,6.31
423,Xingyi,CN,2021-07-27 18:45:00,24.1877,102.817,61.32,94,94,1.83
424,Kungurtug,RU,2021-07-27 18:45:00,50.5994,97.5228,53.4,95,84,1.23
425,Atikokan,CA,2021-07-27 18:42:14,48.7555,-91.6216,84.63,26,0,4.5
426,Barranca,PE,2021-07-27 18:45:01,-10.75,-77.7667,68.41,72,26,10.54
427,Kalmunai,LK,2021-07-27 18:45:02,7.4167,81.8167,82.29,68,100,4.45
428,Havelock,US,2021-07-27 18:45:06,34.8791,-76.9013,92.01,86,89,5.01
429,Sechura,PE,2021-07-27 18:40:56,-5.5569,-80.8222,79.52,57,8,12.15
430,Axim,GH,2021-07-27 18:45:07,4.8699,-2.2405,76.66,80,96,8.77
431,Khani,GE,2021-07-27 18:45:07,41.9563,42.9566,63.97,99,67,1.25
432,Sao Miguel Do Araguaia,BR,2021-07-27 18:45:08,-13.275,-50.1628,93.27,16,6,4.34
433,Novopskov,UA,2021-07-27 18:45:08,49.5464,39.0899,71.02,44,1,5.55
434,Aswan,EG,2021-07-27 18:45:09,24.0934,32.907,97.9,17,0,11.5
435,Vaitape,PF,2021-07-27 18:45:09,-16.5167,-151.75,77.99,74,30,8.57
436,Hunchun,CN,2021-07-27 18:45:10,42.8675,130.3581,69.57,92,4,1.81
437,Muros,ES,2021-07-27 18:45:11,42.7762,-9.0603,72.84,64,2,12.53
438,San Juan,AR,2021-07-27 18:45:11,-31.5375,-68.5364,54.09,31,4,8.79
439,Kargat,RU,2021-07-27 18:45:12,55.1956,80.2811,58.75,64,100,4.18
440,Gornopravdinsk,RU,2021-07-27 18:45:12,60.05,69.9,53.94,96,86,6.55
441,Formosa,AR,2021-07-27 18:42:42,-26.1775,-58.1781,58.98,23,0,17.27
442,Tsumeb,NA,2021-07-27 18:45:13,-19.2333,17.7167,45.95,28,0,8.25
443,Saint-Pierre,RE,2021-07-27 18:45:14,-21.3393,55.4781,69.48,78,75,13.8
444,Vilhena,BR,2021-07-27 18:45:14,-12.7406,-60.1458,88.02,40,0,3.44
445,Bonthe,SL,2021-07-27 18:45:15,7.5264,-12.505,77.52,85,99,11.39
446,Belmonte,BR,2021-07-27 18:45:16,-15.8631,-38.8828,77.5,69,43,7.23
447,Itoman,JP,2021-07-27 18:45:16,26.1247,127.6694,82.42,73,75,9.22
448,Dundee,GB,2021-07-27 18:43:42,56.5,-2.9667,67.17,89,40,9.22
449,Shubarshi,KZ,2021-07-27 18:45:17,48.5872,57.1869,73.08,35,24,17.47
450,Porto Calvo,BR,2021-07-27 18:45:18,-9.045,-35.3983,79.95,82,60,7.34
451,Husavik,IS,2021-07-27 18:45:19,66.0449,-17.3389,49.91,99,100,11.1
452,Bougouni,ML,2021-07-27 18:45:20,11.417,-7.479,80.56,74,100,6.29
453,Hobyo,SO,2021-07-27 18:45:21,5.3505,48.5268,79.77,59,100,23.11
454,Fairmont,US,2021-07-27 18:45:22,39.4851,-80.1426,90.25,40,0,1.01
455,Ucluelet,CA,2021-07-27 18:40:57,48.9329,-125.5528,78.04,75,2,6.31
456,Antofagasta,CL,2021-07-27 18:45:08,-23.65,-70.4,64.22,58,16,10.51
457,Umkomaas,ZA,2021-07-27 18:45:23,-30.2067,30.7978,62.67,46,0,4.76
458,Kenai,US,2021-07-27 18:41:15,60.5544,-151.2583,66.02,75,1,3.44
459,Deputatskiy,RU,2021-07-27 18:45:24,69.3,139.9,37.72,80,85,4.25
460,Bay Roberts,CA,2021-07-27 18:43:09,47.5999,-53.2648,69.71,95,100,13.67
461,Denpasar,ID,2021-07-27 18:45:06,-8.65,115.2167,76.66,88,20,3.44
462,Radhanpur,IN,2021-07-27 18:45:26,23.8333,71.6,83.03,77,100,21.16
463,Buin,CL,2021-07-27 18:45:26,-33.7333,-70.75,65.05,24,0,2.08
464,Churapcha,RU,2021-07-27 18:45:27,62.0025,132.4325,54.57,64,7,6.93
465,Lodja,CD,2021-07-27 18:45:28,-3.4833,23.4333,75.13,32,83,1.05
466,San Pedro,PH,2021-07-27 18:45:28,14.35,121.0167,82.15,89,75,13.8
467,Vega De Alatorre,MX,2021-07-27 18:45:28,20.0333,-96.6333,87.33,59,100,8.41
468,Sao Jose Da Coroa Grande,BR,2021-07-27 18:45:29,-8.8978,-35.1478,77.59,80,22,8.63
469,Zhigansk,RU,2021-07-27 18:45:30,66.7697,123.3711,49.23,79,5,12.68
470,Along,IN,2021-07-27 18:45:30,28.1667,94.7667,75.58,93,99,1.88
471,Hambantota,LK,2021-07-27 18:45:31,6.1241,81.1185,80.94,89,20,6.91
472,Hofn,IS,2021-07-27 18:45:31,64.2539,-15.2082,54.81,82,100,4.47
473,Marinette,US,2021-07-27 18:45:32,45.1,-87.6307,77.05,73,90,3.44
474,Synya,RU,2021-07-27 18:45:32,65.3718,58.0387,42.51,98,100,4.07
475,Zapolyarnyy,RU,2021-07-27 18:45:33,69.4154,30.8136,56.48,76,95,3.65
476,Liku,ID,2021-07-27 18:45:33,-0.7275,119.8922,74.44,87,80,2.44
477,Minab,IR,2021-07-27 18:45:34,27.1467,57.0801,94.5,45,99,4.47
478,Pacific Grove,US,2021-07-27 18:45:34,36.6177,-121.9166,87.62,79,1,4.0
479,Mikumi,TZ,2021-07-27 18:45:35,-7.4041,36.9831,64.49,49,0,4.92
480,Samarai,PG,2021-07-27 18:45:36,-10.6167,150.6667,78.04,87,67,12.35
481,Tumut,AU,2021-07-27 18:45:36,-35.3,148.2167,52.79,69,100,4.27
482,Te Anau,NZ,2021-07-27 18:45:37,-45.4167,167.7167,43.05,92,15,3.94
483,Praia,CV,2021-07-27 18:45:38,14.9215,-23.5087,81.14,65,75,6.91
484,Bayir,TR,2021-07-27 18:45:38,37.2687,28.2167,90.12,30,0,8.05
485,Avera,US,2021-07-27 18:45:39,33.194,-82.5271,92.71,49,94,3.38
486,Corcoran,US,2021-07-27 18:45:39,36.098,-119.5604,95.45,19,0,3.27
487,Karachi,PK,2021-07-27 18:43:51,24.9056,67.0822,84.02,79,75,20.71
488,Dvorichna,UA,2021-07-27 18:45:40,49.8496,37.6857,70.95,47,1,4.61
489,Omboue,GA,2021-07-27 18:45:41,-1.5746,9.2618,74.46,80,90,7.16
490,Yulara,AU,2021-07-27 18:45:41,-25.2406,130.9889,67.84,34,90,5.75
491,Maldonado,UY,2021-07-27 18:45:42,-34.6667,-54.9167,47.59,63,19,19.8
492,Pemangkat,ID,2021-07-27 18:45:42,1.1667,108.9667,79.11,86,100,7.78
493,Kokkola,FI,2021-07-27 18:45:43,63.8385,23.1307,75.36,67,0,5.75
494,Kharan,PK,2021-07-27 18:45:17,28.5833,65.4167,98.06,16,75,9.48
495,Xacmaz,AZ,2021-07-27 18:45:44,41.4635,48.806,75.09,67,0,19.91
496,Buraydah,SA,2021-07-27 18:45:45,26.326,43.975,102.65,13,0,11.7
497,Cockburn Town,TC,2021-07-27 18:45:45,21.4612,-71.1419,85.96,66,40,10.36
498,Caronport,CA,2021-07-27 18:45:45,50.4501,-105.8179,93.69,16,100,8.68
499,Christchurch,NZ,2021-07-27 18:42:13,-43.5333,172.6333,38.48,90,1,1.14
500,Galle,LK,2021-07-27 18:45:46,6.0367,80.217,79.3,87,100,10.65
501,New Plymouth,NZ,2021-07-27 18:45:47,-39.0667,174.0833,49.05,85,25,13.38
502,Almaznyy,RU,2021-07-27 18:45:47,48.0448,40.045,68.14,56,100,6.35
503,Clarence Town,AU,2021-07-27 18:45:48,-32.5833,151.7833,55.85,76,10,3.58
504,Zyryanka,RU,2021-07-27 18:45:49,65.75,150.85,48.15,65,100,11.3
505,Chicama,PE,2021-07-27 18:45:49,-7.8447,-79.1469,66.74,59,6,10.51
506,Longyearbyen,SJ,2021-07-27 18:45:50,78.2186,15.6401,44.44,93,75,10.36
507,Sibu,MY,2021-07-27 18:45:50,2.3,111.8167,77.31,100,40,3.0
508,Ambon,ID,2021-07-27 18:45:51,-3.6954,128.1814,75.34,94,40,5.75
509,Cabedelo,BR,2021-07-27 18:45:51,-6.9811,-34.8339,84.87,79,28,13.33
510,Santa Marta,CO,2021-07-27 18:45:52,11.2408,-74.199,86.99,75,72,6.76
511,Camopi,GF,2021-07-27 18:45:52,3.1655,-52.3158,81.63,73,100,2.59
512,Dossor,KZ,2021-07-27 18:45:53,47.5272,52.9811,80.24,20,100,10.49
513,Cortez,US,2021-07-27 18:45:54,37.3489,-108.5859,84.42,46,75,10.36
514,Donskoy,RU,2021-07-27 18:45:54,53.9711,38.3363,64.33,76,32,5.61
515,Mumford,GH,2021-07-27 18:45:54,5.2618,-0.759,75.79,82,99,11.32
516,Toba,JP,2021-07-27 18:45:55,34.4833,136.85,81.32,76,100,11.32
517,Russell,US,2021-07-27 18:45:55,32.3502,-85.1999,93.9,64,40,0.0
518,Kurilsk,RU,2021-07-27 18:45:56,45.2333,147.8833,64.04,97,13,3.31
519,Guaiba,BR,2021-07-27 18:45:57,-30.1139,-51.325,56.57,55,40,23.02
520,Bandarbeyla,SO,2021-07-27 18:45:58,9.4942,50.8122,81.01,64,48,25.77
521,Santa Cruz Cabralia,BR,2021-07-27 18:45:58,-16.2781,-39.0247,77.23,73,20,10.36
522,Stepnoye,RU,2021-07-27 18:45:59,51.4,46.8667,64.67,51,68,5.35
523,Sur,OM,2021-07-27 18:46:00,22.5667,59.5289,94.42,47,100,19.22
524,Charters Towers,AU,2021-07-27 18:46:00,-20.1,146.2667,56.39,89,5,7.34
525,Tamworth,GB,2021-07-27 18:45:51,52.634,-1.6959,67.19,88,100,1.01
526,Puerto Del Rosario,ES,2021-07-27 18:46:01,28.5004,-13.8627,76.75,61,20,19.57
527,Banjarmasin,ID,2021-07-27 18:46:02,-3.3244,114.591,75.34,90,44,2.86
528,Seydisehir,TR,2021-07-27 18:46:02,37.4193,31.8453,68.52,46,0,5.75
529,Teguldet,RU,2021-07-27 18:46:03,57.3064,88.1667,49.91,98,5,3.91
530,Noyabrsk,RU,2021-07-27 18:46:03,63.1994,75.4507,56.37,69,99,10.69
531,Alamos,MX,2021-07-27 18:46:04,27.0167,-108.9333,88.72,39,39,6.31
532,Taltal,CL,2021-07-27 18:46:04,-25.4,-70.4833,60.48,69,5,6.17
533,Disraeli,CA,2021-07-27 18:46:05,45.9001,-71.3491,69.28,63,100,5.01
534,Mabaruma,GY,2021-07-27 18:46:06,8.2,-59.7833,85.96,67,100,4.41
535,Sola,VU,2021-07-27 18:46:06,-13.8833,167.55,80.15,76,30,23.64
536,Tilichiki,RU,2021-07-27 18:46:07,60.4667,166.1,50.32,88,100,8.32
537,Santa Isabel Do Rio Negro,BR,2021-07-27 18:46:07,-0.4139,-65.0192,81.9,73,100,2.06
538,Alta Floresta,BR,2021-07-27 18:46:07,-9.8756,-56.0861,94.82,28,40,3.44
539,Lagoa,PT,2021-07-27 18:46:08,39.05,-27.9833,71.31,87,100,11.05
540,Nurmahal,IN,2021-07-27 18:46:09,31.0964,75.5967,79.2,95,89,7.9
541,Bodden Town,KY,2021-07-27 18:46:09,19.2833,-81.25,89.6,82,75,1.01
542,Thanh Hoa,VN,2021-07-27 18:46:10,19.8,105.7667,81.19,85,100,4.29
543,Gorontalo,ID,2021-07-27 18:46:10,0.5412,123.0595,72.52,90,31,2.68
544,Oviedo,ES,2021-07-27 18:43:24,43.3603,-5.8448,66.56,83,100,1.99
545,Ponta Delgada,PT,2021-07-27 18:46:11,37.7333,-25.6667,72.32,88,75,11.5
546,Santa Barbara,US,2021-07-27 18:44:44,34.7333,-120.0343,89.35,50,1,4.61
547,Adelaide,AU,2021-07-27 18:45:04,-34.9333,138.6,56.43,83,75,1.01
